subclip_name,parent_clip,original_video,utterance_text,utterance_timestamp
17-019-005.mp4,17-019.mp4,17.mp4,All right.,0:19:15.680000 --> 0:19:16.680000
17-019-006.mp4,17-019.mp4,17.mp4,"Oh Nick, this is crazy.",0:19:16.680000 --> 0:19:17.680000
17-020-001.mp4,17-020.mp4,17.mp4,"Get ready to be amazed by your boy, little kid.",0:20:40.680000 --> 0:20:43.680000
17-020-002.mp4,17-020.mp4,17.mp4,My little boy is growing up.,0:20:43.680000 --> 0:20:44.680000
18-001-001.mp4,18-001.mp4,18.mp4,"Since Amy's a neuroscientist, I did some research and found out that Santiago Ramón y Cajal,",0:02:14.079000 --> 0:02:19.079000
18-001-002.mp4,18-001.mp4,18.mp4,"the father of modern neuroscience, did lots of hand drawings of brain cells.",0:02:19.079000 --> 0:02:24.079000
18-001-003.mp4,18-001.mp4,18.mp4,And I managed to find this signed print.,0:02:25.080000 --> 0:02:30.080000
18-002-001.mp4,18-002.mp4,18.mp4,And I managed to find this signed print.,0:02:25.080000 --> 0:02:30.080000
18-002-002.mp4,18-002.mp4,18.mp4,Wow.,0:02:31.080000 --> 0:02:32.080000
18-003-001.mp4,18-003.mp4,18.mp4,And I managed to find this signed print.,0:02:25.080000 --> 0:02:30.080000
18-003-002.mp4,18-003.mp4,18.mp4,Wow.,0:02:31.080000 --> 0:02:32.080000
18-003-003.mp4,18-003.mp4,18.mp4,"Oh, this is truly remarkable.",0:02:33.080000 --> 0:02:35.080000
18-004-001.mp4,18-004.mp4,18.mp4,We're having a texting date.,0:03:42.080000 --> 0:03:44.080000
18-004-002.mp4,18-004.mp4,18.mp4,I love that.,0:03:49.080000 --> 0:03:50.080000
18-005-001.mp4,18-005.mp4,18.mp4,Are you saying that you want me to be Professor Proton?,0:04:39.079000 --> 0:04:42.079000
18-005-002.mp4,18-005.mp4,18.mp4,Yeah.,0:04:43.079000 --> 0:04:44.079000
18-005-003.mp4,18-005.mp4,18.mp4,"Oh, my! What an honor.",0:04:44.079000 --> 0:04:47.079000
18-006-001.mp4,18-006.mp4,18.mp4,And there's my phone number.,0:09:05.080000 --> 0:09:06.080000
18-006-002.mp4,18-006.mp4,18.mp4,This is the most beautiful gift you could have ever given me.,0:09:10.080000 --> 0:09:13.080000
18-007-001.mp4,18-007.mp4,18.mp4,And there's my phone number.,0:09:05.080000 --> 0:09:06.080000
18-007-002.mp4,18-007.mp4,18.mp4,This is the most beautiful gift you could have ever given me.,0:09:10.080000 --> 0:09:13.080000
18-008-001.mp4,18-008.mp4,18.mp4,Professor Proton said I should call him Arthur. That means we're friends.,0:11:30.080000 --> 0:11:34.080000
18-009-001.mp4,18-009.mp4,18.mp4,"Yes, and I have a surprise for you.",0:18:25.079000 --> 0:18:27.079000
18-009-002.mp4,18-009.mp4,18.mp4,"Please be center, hello, please be center, hello.",0:18:28.079000 --> 0:18:30.079000
18-009-003.mp4,18-009.mp4,18.mp4,"Well hello, Prince Charming.",0:18:33.079000 --> 0:18:34.079000
18-010-001.mp4,18-010.mp4,18.mp4,"Yes, and I have a surprise for you.",0:18:25.079000 --> 0:18:27.079000
18-010-002.mp4,18-010.mp4,18.mp4,"Please be center, hello, please be center, hello.",0:18:28.079000 --> 0:18:30.079000
18-010-003.mp4,18-010.mp4,18.mp4,"Well hello, Prince Charming.",0:18:33.079000 --> 0:18:34.079000
18-011-001.mp4,18-011.mp4,18.mp4,I love you.,0:22:43.079000 --> 0:22:44.079000
18-011-002.mp4,18-011.mp4,18.mp4,I love you too.,0:22:46.079000 --> 0:22:47.079000
18-012-001.mp4,18-012.mp4,18.mp4,"All right, it's just a heart shape lock with a picture of Leonard's face and he got them all on clearance.",0:22:36.079000 --> 0:22:39.079000
18-012-002.mp4,18-012.mp4,18.mp4,"Now move, move, move!",0:22:39.079000 --> 0:22:40.079000
18-012-003.mp4,18-012.mp4,18.mp4,I love you.,0:22:43.079000 --> 0:22:44.079000
18-013-001.mp4,18-013.mp4,18.mp4,No even better than money you gained experience points.,0:25:12.079000 --> 0:25:15.079000
18-013-002.mp4,18-013.mp4,18.mp4,More potion please.,0:25:18.079000 --> 0:25:19.079000
18-014-001.mp4,18-014.mp4,18.mp4,You and your colleagues are doing remarkable research and you deserve the money.,0:26:36.079000 --> 0:26:40.079000
18-014-002.mp4,18-014.mp4,18.mp4,Oh.,0:26:41.079000 --> 0:26:42.079000
18-015-001.mp4,18-015.mp4,18.mp4,Oh don't say that. You're a very attractive woman.,0:27:01.079000 --> 0:27:04.079000
18-015-002.mp4,18-015.mp4,18.mp4,Oh please.,0:27:04.079000 --> 0:27:05.079000
18-015-003.mp4,18-015.mp4,18.mp4,No it's true.,0:27:05.079000 --> 0:27:06.079000
18-016-001.mp4,18-016.mp4,18.mp4,No it's true.,0:27:05.079000 --> 0:27:06.079000
18-016-002.mp4,18-016.mp4,18.mp4,Well aren't you sweet.,0:27:06.079000 --> 0:27:07.079000
18-017-001.mp4,18-017.mp4,18.mp4,Oh.,0:27:47.079000 --> 0:27:48.079000
18-018-001.mp4,18-018.mp4,18.mp4,Oh don't say that. You're a very attractive woman.,0:27:01.079000 --> 0:27:04.079000
18-018-002.mp4,18-018.mp4,18.mp4,Oh please.,0:27:04.079000 --> 0:27:05.079000
18-018-003.mp4,18-018.mp4,18.mp4,No it's true.,0:27:05.079000 --> 0:27:06.079000
18-018-004.mp4,18-018.mp4,18.mp4,Well aren't you sweet.,0:27:06.079000 --> 0:27:07.079000
18-019-001.mp4,18-019.mp4,18.mp4,I know things haven't been perfect with us and we've had our problems but I just have to tell you from the moment I read.,0:29:54.079000 --> 0:30:02.079000
18-019-002.mp4,18-019.mp4,18.mp4,Let me just stop you right here.,0:30:02.079000 --> 0:30:04.079000
18-019-003.mp4,18-019.mp4,18.mp4,This is it.,0:30:04.079000 --> 0:30:05.079000
18-019-004.mp4,18-019.mp4,18.mp4,Yes.,0:30:07.079000 --> 0:30:08.079000
18-019-005.mp4,18-019.mp4,18.mp4,Yes what?,0:30:10.079000 --> 0:30:11.079000
18-019-006.mp4,18-019.mp4,18.mp4,Yes I will marry you.,0:30:12.079000 --> 0:30:14.079000
18-020-001.mp4,18-020.mp4,18.mp4,Yes I will marry you.,0:30:12.079000 --> 0:30:14.079000
18-020-002.mp4,18-020.mp4,18.mp4,You will? You will?,0:30:14.079000 --> 0:30:15.079000
18-021-001.mp4,18-021.mp4,18.mp4,You will? You will?,0:30:14.079000 --> 0:30:15.079000
18-021-002.mp4,18-021.mp4,18.mp4,I will.,0:30:15.079000 --> 0:30:16.079000
18-022-001.mp4,18-022.mp4,18.mp4,I will.,0:30:15.079000 --> 0:30:16.079000
18-022-002.mp4,18-022.mp4,18.mp4,I will.,0:30:18.079000 --> 0:30:19.079000
18-023-001.mp4,18-023.mp4,18.mp4,I will.,0:30:18.079000 --> 0:30:19.079000
18-023-002.mp4,18-023.mp4,18.mp4,I love you so much.,0:30:19.079000 --> 0:30:20.079000
18-024-001.mp4,18-024.mp4,18.mp4,I love you so much.,0:30:19.079000 --> 0:30:20.079000
18-024-002.mp4,18-024.mp4,18.mp4,I love you too.,0:30:20.079000 --> 0:30:21.079000
18-024-003.mp4,18-024.mp4,18.mp4,Congratulations.,0:30:21.079000 --> 0:30:23.079000
18-024-004.mp4,18-024.mp4,18.mp4,I'm so excited.,0:30:23.079000 --> 0:30:25.079000
18-025-001.mp4,18-025.mp4,18.mp4,Congratulations.,0:30:21.079000 --> 0:30:23.079000
18-025-002.mp4,18-025.mp4,18.mp4,I'm so excited.,0:30:23.079000 --> 0:30:25.079000
18-026-001.mp4,18-026.mp4,18.mp4,Transitional quadrilateral to triangular testellation.,0:33:39.079000 --> 0:33:43.079000
18-026-002.mp4,18-026.mp4,18.mp4,That's brilliant.,0:33:45.079000 --> 0:33:47.079000
18-027-001.mp4,18-027.mp4,18.mp4,Tell Bernadette to tell Priya that I'm on my way to Prague,0:34:51.079000 --> 0:34:54.079000
18-027-002.mp4,18-027.mp4,18.mp4,to shoot a movie with Angelina Jolie.,0:34:54.079000 --> 0:34:57.079000
18-028-001.mp4,18-028.mp4,18.mp4,I'm not going to help you. This is hilarious.,0:35:48.079000 --> 0:35:51.079000
18-028-002.mp4,18-028.mp4,18.mp4,Let's see if this drug works.,0:35:51.079000 --> 0:35:53.079000
18-028-003.mp4,18-028.mp4,18.mp4,"Forgive me for staring, but you're very beautiful.",0:36:01.079000 --> 0:36:03.079000
18-028-004.mp4,18-028.mp4,18.mp4,Thank you.,0:36:11.079000 --> 0:36:12.079000
18-028-005.mp4,18-028.mp4,18.mp4,That's a great accent. Where are you from?,0:36:12.079000 --> 0:36:14.079000
18-028-006.mp4,18-028.mp4,18.mp4,India.,0:36:14.079000 --> 0:36:15.079000
18-028-007.mp4,18-028.mp4,18.mp4,"Oh, cool I've always wanted to go there.",0:36:15.079000 --> 0:36:17.079000
18-028-008.mp4,18-028.mp4,18.mp4,It's a beautiful country. You'd love it.,0:36:17.079000 --> 0:36:19.079000
18-028-009.mp4,18-028.mp4,18.mp4,May I join you?,0:36:19.079000 --> 0:36:20.079000
18-028-010.mp4,18-028.mp4,18.mp4,"Uh, okay.",0:36:20.079000 --> 0:36:22.079000
18-028-011.mp4,18-028.mp4,18.mp4,"Sure, why not?",0:36:22.079000 --> 0:36:23.079000
18-028-012.mp4,18-028.mp4,18.mp4,"My name is Dr. Rajesh Kutrupali and this is my friend, Dr. Sheldon Kupur.",0:36:23.079000 --> 0:36:27.079000
18-028-013.mp4,18-028.mp4,18.mp4,Hi.,0:36:27.079000 --> 0:36:28.079000
18-029-001.mp4,18-029.mp4,18.mp4,Bernadette and I are getting married.,0:38:36.079000 --> 0:38:40.079000
18-029-002.mp4,18-029.mp4,18.mp4,Ma.,0:38:46.079000 --> 0:38:47.079000
18-029-003.mp4,18-029.mp4,18.mp4,You too busy bearing down.,0:38:49.079000 --> 0:38:51.079000
18-029-004.mp4,18-029.mp4,18.mp4,Ma.,0:38:53.079000 --> 0:38:54.079000
18-029-005.mp4,18-029.mp4,18.mp4,"Oh my gosh, Ma.",0:38:58.079000 --> 0:38:59.079000
18-030-001.mp4,18-030.mp4,18.mp4,Bernadette and I are getting married.,0:38:36.079000 --> 0:38:40.079000
18-030-002.mp4,18-030.mp4,18.mp4,Ma.,0:38:46.079000 --> 0:38:47.079000
18-030-003.mp4,18-030.mp4,18.mp4,You too busy bearing down.,0:38:49.079000 --> 0:38:51.079000
18-030-004.mp4,18-030.mp4,18.mp4,Ma.,0:38:53.079000 --> 0:38:54.079000
18-030-005.mp4,18-030.mp4,18.mp4,"Oh my gosh, Ma.",0:38:58.079000 --> 0:38:59.079000
18-031-001.mp4,18-031.mp4,18.mp4,"Oh, wow, good job.",0:44:57.079000 --> 0:44:59.079000
18-031-002.mp4,18-031.mp4,18.mp4,"Okay, um, can you do this?",0:44:59.079000 --> 0:45:01.079000
18-031-003.mp4,18-031.mp4,18.mp4,We'll never know.,0:45:04.079000 --> 0:45:05.079000
18-031-004.mp4,18-031.mp4,18.mp4,"Okay, let's just warm up on the run.",0:45:06.079000 --> 0:45:08.079000
18-031-005.mp4,18-031.mp4,18.mp4,"Okay, let's go.",0:45:08.079000 --> 0:45:09.079000
18-031-006.mp4,18-031.mp4,18.mp4,"Yeah, I've been reading up on biomechanics.",0:45:09.079000 --> 0:45:12.079000
18-031-007.mp4,18-031.mp4,18.mp4,I think you'll be surprised.,0:45:12.079000 --> 0:45:13.079000
18-032-001.mp4,18-032.mp4,18.mp4,"Using Photoshop, I've introduced a few anachronisms.",0:46:13.079000 --> 0:46:17.079000
18-032-002.mp4,18-032.mp4,18.mp4,See if you can spot all 24.,0:46:17.079000 --> 0:46:19.079000
18-032-003.mp4,18-032.mp4,18.mp4,I'll give you the first one.,0:46:19.079000 --> 0:46:21.079000
18-032-004.mp4,18-032.mp4,18.mp4,Madame Curie should not be wearing a digital watch.,0:46:21.079000 --> 0:46:25.079000
18-032-005.mp4,18-032.mp4,18.mp4,And go.,0:46:25.079000 --> 0:46:27.079000
18-032-006.mp4,18-032.mp4,18.mp4,"That's it, bye-bye.",0:46:30.079000 --> 0:46:31.079000
18-032-007.mp4,18-032.mp4,18.mp4,Bazinga!,0:46:34.079000 --> 0:46:36.079000
18-033-001.mp4,18-033.mp4,18.mp4,Surprise.,0:48:52.079000 --> 0:48:54.079000
18-033-002.mp4,18-033.mp4,18.mp4,"Man, what an unexpected pleasure.",0:48:54.079000 --> 0:48:57.079000
18-034-001.mp4,18-034.mp4,18.mp4,Surprise.,0:48:52.079000 --> 0:48:54.079000
18-034-002.mp4,18-034.mp4,18.mp4,"Man, what an unexpected pleasure.",0:48:54.079000 --> 0:48:57.079000
18-035-001.mp4,18-035.mp4,18.mp4,"Joy, this is Leonard, Leonard, this is Joy.",0:50:34.079000 --> 0:50:36.079000
18-035-002.mp4,18-035.mp4,18.mp4,Hi.,0:50:36.079000 --> 0:50:37.079000
18-036-001.mp4,18-036.mp4,18.mp4,"Yeah, it's really Krav Magal, lots of fun.",0:50:55.079000 --> 0:50:58.079000
18-036-002.mp4,18-036.mp4,18.mp4,"Basically, a hundred different ways to rip a guy's nuts off.",0:50:58.079000 --> 0:51:02.079000
18-036-003.mp4,18-036.mp4,18.mp4,"Wow, wouldn't think that'd be that many.",0:51:03.079000 --> 0:51:05.079000
18-036-004.mp4,18-036.mp4,18.mp4,Number 42?,0:51:05.079000 --> 0:51:06.079000
18-036-005.mp4,18-036.mp4,18.mp4,Whoa!,0:51:06.079000 --> 0:51:07.079000
18-037-001.mp4,18-037.mp4,18.mp4,Whoa!,0:51:06.079000 --> 0:51:07.079000
18-037-002.mp4,18-037.mp4,18.mp4,Isn't she a parent?,0:51:08.079000 --> 0:51:10.079000
18-037-003.mp4,18-037.mp4,18.mp4,The slops do is good on the way down and the way up.,0:51:15.079000 --> 0:51:18.079000
18-037-004.mp4,18-037.mp4,18.mp4,"Should be, it's $30 a pound.",0:51:20.079000 --> 0:51:23.079000
18-037-005.mp4,18-037.mp4,18.mp4,"Hey, this is a date, right?",0:51:24.079000 --> 0:51:26.079000
18-037-006.mp4,18-037.mp4,18.mp4,"Yep, it is.",0:51:29.079000 --> 0:51:30.079000
18-038-001.mp4,18-038.mp4,18.mp4,"Should be, it's $30 a pound.",0:51:20.079000 --> 0:51:23.079000
18-038-002.mp4,18-038.mp4,18.mp4,"Hey, this is a date, right?",0:51:24.079000 --> 0:51:26.079000
18-038-003.mp4,18-038.mp4,18.mp4,"Yep, it is.",0:51:29.079000 --> 0:51:30.079000
18-038-004.mp4,18-038.mp4,18.mp4,73!,0:51:30.079000 --> 0:51:31.079000
18-039-001.mp4,18-039.mp4,18.mp4,"Okay, well, I guess we're having a slumber party.",0:52:18.079000 --> 0:52:21.079000
18-039-002.mp4,18-039.mp4,18.mp4,Pillow fight!,0:52:25.079000 --> 0:52:26.079000
18-040-001.mp4,18-040.mp4,18.mp4,"here and after known as the boyfriend, and Amy Farah Fowler, here and after known as the girlfriend.",0:52:46.079000 --> 0:52:52.079000
18-040-002.mp4,18-040.mp4,18.mp4,It's so romantic.,0:52:53.079000 --> 0:52:55.079000
18-041-001.mp4,18-041.mp4,18.mp4,"That's okay, you can just sleep here.",0:51:46.079000 --> 0:51:48.079000
18-041-002.mp4,18-041.mp4,18.mp4,"Oh, good, a slumber party.",0:51:49.079000 --> 0:51:50.079000
18-042-001.mp4,18-042.mp4,18.mp4,"Okay, well, I guess we're having a slumber party.",0:52:18.079000 --> 0:52:21.079000
18-042-002.mp4,18-042.mp4,18.mp4,Pillow fight!,0:52:25.079000 --> 0:52:26.079000
18-043-001.mp4,18-043.mp4,18.mp4,These things happen. They happen to everybody.,0:53:58.079000 --> 0:54:00.079000
18-043-002.mp4,18-043.mp4,18.mp4,"Oh my God, you are amazing.",0:54:01.079000 --> 0:54:04.079000
18-044-001.mp4,18-044.mp4,18.mp4,It's me.,0:54:49.079000 --> 0:54:50.079000
18-044-002.mp4,18-044.mp4,18.mp4,"Yes, it is, and you're so pretty in the morning.",0:54:53.079000 --> 0:54:55.079000
18-045-001.mp4,18-045.mp4,18.mp4,These things happen. They happen to everybody.,0:53:58.079000 --> 0:54:00.079000
18-045-002.mp4,18-045.mp4,18.mp4,"Oh my God, you are amazing.",0:54:01.079000 --> 0:54:04.079000
18-046-001.mp4,18-046.mp4,18.mp4,"Yeah, my ringtone, kind of my favorite song, Rocket Man.",0:57:53.079000 --> 0:57:57.079000
18-046-002.mp4,18-046.mp4,18.mp4,How are the Jeff Froot loapting getting soggy?,0:57:58.079000 --> 0:58:01.079000
18-046-003.mp4,18-046.mp4,18.mp4,Not now!,0:58:04.079000 --> 0:58:05.079000
18-046-004.mp4,18-046.mp4,18.mp4,What's that?,0:58:06.079000 --> 0:58:07.079000
18-046-005.mp4,18-046.mp4,18.mp4,"My mom, sorry.",0:58:07.079000 --> 0:58:09.079000
18-046-006.mp4,18-046.mp4,18.mp4,No problem. Fruit loops.,0:58:09.079000 --> 0:58:11.079000
18-046-007.mp4,18-046.mp4,18.mp4,I am... I'm lovable.,0:58:13.079000 --> 0:58:15.079000
19-001-001.mp4,19-001.mp4,19.mp4,This is so messed up.,0:01:54.639000 --> 0:01:56.159000
19-001-002.mp4,19-001.mp4,19.mp4,I know. I'm having the best time.,0:01:56.159000 --> 0:02:00.119000
19-002-001.mp4,19-002.mp4,19.mp4,This is so messed up.,0:01:54.639000 --> 0:01:56.159000
19-002-002.mp4,19-002.mp4,19.mp4,I know. I'm having the best time.,0:01:56.159000 --> 0:02:00.119000
19-003-001.mp4,19-003.mp4,19.mp4,"Oh, it's beautiful.",0:03:32.919000 --> 0:03:35.879000
19-003-002.mp4,19-003.mp4,19.mp4,The girls really did a nice job.,0:03:35.879000 --> 0:03:37.759000
19-006-001.mp4,19-006.mp4,19.mp4,My white conquantization paper is online already.,0:05:06.560000 --> 0:05:09.160000
19-006-002.mp4,19-006.mp4,19.mp4,The response has been amazing.,0:05:09.160000 --> 0:05:11.600000
19-017-001.mp4,19-017.mp4,19.mp4,under the terms of the relationship agreement.,0:08:45.439000 --> 0:08:48.399000
19-017-002.mp4,19-017.mp4,19.mp4,That's so hot.,0:08:48.399000 --> 0:08:50.199000
19-027-001.mp4,19-027.mp4,19.mp4,"In fact, animals don't trust me because I smell like nothing.",0:10:51.519000 --> 0:10:55.519000
19-027-002.mp4,19-027.mp4,19.mp4,Yet.,0:10:55.519000 --> 0:10:56.519000
19-034-001.mp4,19-034.mp4,19.mp4,"That's a joke, because the pregnancy test says I'm...",0:15:13.480000 --> 0:15:15.480000
19-034-002.mp4,19-034.mp4,19.mp4,It's incredible.,0:15:19.480000 --> 0:15:21.480000
19-035-001.mp4,19-035.mp4,19.mp4,It's incredible.,0:15:19.480000 --> 0:15:21.480000
19-035-002.mp4,19-035.mp4,19.mp4,We're gonna be parents?,0:15:21.480000 --> 0:15:23.480000
19-036-001.mp4,19-036.mp4,19.mp4,He is.,0:17:41.480000 --> 0:17:43.480000
19-036-002.mp4,19-036.mp4,19.mp4,Do we name him?,0:17:43.480000 --> 0:17:45.480000
19-037-001.mp4,19-037.mp4,19.mp4,"Amy, if you want to be my girlfriend again, I really want to be your boyfriend.",0:19:53.480000 --> 0:19:58.480000
19-037-002.mp4,19-037.mp4,19.mp4,I really want that too.,0:19:58.480000 --> 0:20:01.480000
19-038-001.mp4,19-038.mp4,19.mp4,"Amy, if you want to be my girlfriend again, I really want to be your boyfriend.",0:19:53.480000 --> 0:19:58.480000
19-038-002.mp4,19-038.mp4,19.mp4,I really want that too.,0:19:58.480000 --> 0:20:01.480000
19-039-001.mp4,19-039.mp4,19.mp4,Good. Because I love you.,0:20:01.480000 --> 0:20:06.480000
19-039-002.mp4,19-039.mp4,19.mp4,I love you too.,0:20:06.480000 --> 0:20:10.480000
19-040-001.mp4,19-040.mp4,19.mp4,I made cookies in the shape of male genitals.,0:21:53.480000 --> 0:21:58.480000
19-040-002.mp4,19-040.mp4,19.mp4,Really didn't have to...,0:21:59.480000 --> 0:22:00.480000
19-040-003.mp4,19-040.mp4,19.mp4,Whoa!,0:22:00.480000 --> 0:22:01.480000
19-041-001.mp4,19-041.mp4,19.mp4,given to me by my very thoughtful friend Penny.,0:23:33.519000 --> 0:23:35.920000
19-041-002.mp4,19-041.mp4,19.mp4,That's her over there.,0:23:35.920000 --> 0:23:37.519000
19-042-001.mp4,19-042.mp4,19.mp4,Will you marry me?,0:28:45.519000 --> 0:28:47.519000
19-042-002.mp4,19-042.mp4,19.mp4,Oh.,0:28:49.519000 --> 0:28:51.519000
19-043-001.mp4,19-043.mp4,19.mp4,"Well, you have me.",0:28:25.519000 --> 0:28:26.519000
19-043-002.mp4,19-043.mp4,19.mp4,Right.,0:28:28.519000 --> 0:28:29.519000
19-043-003.mp4,19-043.mp4,19.mp4,I do have you.,0:28:31.519000 --> 0:28:32.519000
19-043-004.mp4,19-043.mp4,19.mp4,Let's get married.,0:28:36.519000 --> 0:28:37.519000
19-043-005.mp4,19-043.mp4,19.mp4,What?,0:28:38.519000 --> 0:28:39.519000
19-043-006.mp4,19-043.mp4,19.mp4,Let her have a setter.,0:28:43.519000 --> 0:28:45.519000
19-043-007.mp4,19-043.mp4,19.mp4,Will you marry me?,0:28:45.519000 --> 0:28:47.519000
19-043-008.mp4,19-043.mp4,19.mp4,Oh.,0:28:49.519000 --> 0:28:51.519000
19-044-001.mp4,19-044.mp4,19.mp4,You want to come with me?,0:31:39.519000 --> 0:31:46.519000
19-044-002.mp4,19-044.mp4,19.mp4,Really?,0:31:46.519000 --> 0:31:47.519000
19-045-001.mp4,19-045.mp4,19.mp4,You want to come with me?,0:31:39.519000 --> 0:31:46.519000
19-045-002.mp4,19-045.mp4,19.mp4,Really?,0:31:46.519000 --> 0:31:47.519000
19-046-001.mp4,19-046.mp4,19.mp4,"Oh, that's clever.",0:34:47.519000 --> 0:34:49.519000
19-046-002.mp4,19-046.mp4,19.mp4,"Be there in a minute. I just had to preso, please.",0:34:50.519000 --> 0:34:54.519000
19-046-003.mp4,19-046.mp4,19.mp4,Where the hell is the coin?,0:35:09.519000 --> 0:35:11.519000
19-046-004.mp4,19-046.mp4,19.mp4,Wasn't the answer Sheldon spot?,0:35:11.519000 --> 0:35:13.519000
19-046-005.mp4,19-046.mp4,19.mp4,"Oh, yes, Leonard. Yes, it was.",0:35:13.519000 --> 0:35:17.519000
19-047-001.mp4,19-047.mp4,19.mp4,I slipped them in there earlier today.,0:35:30.519000 --> 0:35:34.519000
19-047-002.mp4,19-047.mp4,19.mp4,I don't get it.,0:35:34.519000 --> 0:35:37.519000
19-047-003.mp4,19-047.mp4,19.mp4,"Don't you see when we're all having fun together, we're already winners.",0:35:37.519000 --> 0:35:43.519000
19-047-004.mp4,19-047.mp4,19.mp4,"Oh, look, see? Even I'm a winner.",0:35:43.519000 --> 0:35:48.519000
19-048-001.mp4,19-048.mp4,19.mp4,Happy Star Wars Day!,0:38:05.519000 --> 0:38:07.519000
19-048-002.mp4,19-048.mp4,19.mp4,Wow!,0:38:07.519000 --> 0:38:08.519000
19-049-001.mp4,19-049.mp4,19.mp4,A death star cake!,0:38:08.519000 --> 0:38:10.519000
19-049-002.mp4,19-049.mp4,19.mp4,We were hoping it might cheer you up.,0:38:10.519000 --> 0:38:12.519000
19-050-001.mp4,19-050.mp4,19.mp4,Happy Star Wars Day!,0:38:05.519000 --> 0:38:07.519000
19-050-002.mp4,19-050.mp4,19.mp4,Wow!,0:38:07.519000 --> 0:38:08.519000
19-051-001.mp4,19-051.mp4,19.mp4,A death star cake!,0:38:08.519000 --> 0:38:10.519000
19-051-002.mp4,19-051.mp4,19.mp4,We were hoping it might cheer you up.,0:38:10.519000 --> 0:38:12.519000
19-052-001.mp4,19-052.mp4,19.mp4,"Sorry, I'm late. I wanted to swing by the lab and pick up some even cooler tools for us to use.",0:38:31.519000 --> 0:38:36.519000
19-052-002.mp4,19-052.mp4,19.mp4,I didn't know you were coming again.,0:38:36.519000 --> 0:38:38.519000
19-053-001.mp4,19-053.mp4,19.mp4,Here's some silver or crucible and an unsettling torch to melt it down.,0:38:52.519000 --> 0:38:56.519000
19-053-002.mp4,19-053.mp4,19.mp4,"Ooh, that looks like fun.",0:38:56.519000 --> 0:38:58.519000
19-054-001.mp4,19-054.mp4,19.mp4,I take it back. That was funny.,0:39:32.519000 --> 0:39:35.519000
19-054-002.mp4,19-054.mp4,19.mp4,The philosopher Henri Bergsson says it's funny when a human being behaves like an object.,0:39:37.519000 --> 0:39:43.519000
19-055-001.mp4,19-055.mp4,19.mp4,You got your job back. That is great news.,0:42:59.519000 --> 0:43:01.519000
19-055-002.mp4,19-055.mp4,19.mp4,"I didn't want to say anything, but you are making the right choice.",0:43:01.519000 --> 0:43:04.519000
19-056-001.mp4,19-056.mp4,19.mp4,You got your job back. That is great news.,0:42:59.519000 --> 0:43:01.519000
19-056-002.mp4,19-056.mp4,19.mp4,"I didn't want to say anything, but you are making the right choice.",0:43:01.519000 --> 0:43:04.519000
2-001-001.mp4,2-001.mp4,2.mp4,You're in it! You're in it!,0:00:08 --> 0:00:10
2-001-002.mp4,2-001.mp4,2.mp4,You're on the poster!,0:00:10 --> 0:00:12
2-002-001.mp4,2-002.mp4,2.mp4,Ryan got that on tape.,0:01:38 --> 0:01:40
2-002-002.mp4,2-002.mp4,2.mp4,"And I said, why not?",0:01:40 --> 0:01:42
2-002-003.mp4,2-002.mp4,2.mp4,This is a great part for Ryan Gosling.,0:01:42 --> 0:01:46
2-004-001.mp4,2-004.mp4,2.mp4,But I love you too.,0:02:29 --> 0:02:30
2-004-002.mp4,2-004.mp4,2.mp4,"No, no, no.",0:02:30 --> 0:02:31
2-005-001.mp4,2-005.mp4,2.mp4,"No, no, no.",0:02:30 --> 0:02:31
2-005-002.mp4,2-005.mp4,2.mp4,Wow.,0:02:31 --> 0:02:32
2-006-001.mp4,2-006.mp4,2.mp4,I love Graham.,0:02:42 --> 0:02:43
2-006-002.mp4,2-006.mp4,2.mp4,But I do wonder why they asked me to do it.,0:02:43 --> 0:02:46
2-006-003.mp4,2-006.mp4,2.mp4,I don't help. Do I?,0:02:46 --> 0:02:48
2-006-004.mp4,2-006.mp4,2.mp4,No.,0:02:48 --> 0:02:50
2-006-005.mp4,2-006.mp4,2.mp4,No!,0:02:50 --> 0:02:52
2-007-001.mp4,2-007.mp4,2.mp4,"I kind of believe he was English,",0:03:31 --> 0:03:32
2-007-002.mp4,2-007.mp4,2.mp4,because his accent was so flawless and get out.,0:03:32 --> 0:03:34
2-007-003.mp4,2-007.mp4,2.mp4,"And I was like, oh my god.",0:03:34 --> 0:03:35
2-008-001.mp4,2-008.mp4,2.mp4,"I kind of believe he was English,",0:03:31 --> 0:03:32
2-008-002.mp4,2-008.mp4,2.mp4,because his accent was so flawless and get out.,0:03:32 --> 0:03:34
2-008-003.mp4,2-008.mp4,2.mp4,"And I was like, oh my god.",0:03:34 --> 0:03:35
2-009-001.mp4,2-009.mp4,2.mp4,I met Denzel.,0:03:49 --> 0:03:50
2-009-002.mp4,2-009.mp4,2.mp4,Ooh.,0:03:50 --> 0:03:51
2-010-001.mp4,2-010.mp4,2.mp4,"And then he goes, come meet Oprah.",0:04:14 --> 0:04:16
2-010-002.mp4,2-010.mp4,2.mp4,"And then I was like, oh, come meet Oprah.",0:04:16 --> 0:04:19
2-011-001.mp4,2-011.mp4,2.mp4,I loved the Lion King when I was younger,0:05:26 --> 0:05:28
2-011-002.mp4,2-011.mp4,2.mp4,and I had a weird obsession with Nala.,0:05:28 --> 0:05:30
2-011-003.mp4,2-011.mp4,2.mp4,That's for you.,0:05:30 --> 0:05:33
2-011-004.mp4,2-011.mp4,2.mp4,That's for you.,0:05:33 --> 0:05:35
