subclip_name,parent_clip,original_video,utterance_text,utterance_timestamp
29-003-002.mp4,29-003.mp4,29.mp4,Hey.,0:08:28.920000 --> 0:08:29.920000
29-003-003.mp4,29-003.mp4,29.mp4,"Oh, only.",0:08:29.920000 --> 0:08:30.920000
29-003-004.mp4,29-003.mp4,29.mp4,Oh.,0:08:30.920000 --> 0:08:31.920000
29-003-005.mp4,29-003.mp4,29.mp4,Only.,0:08:31.920000 --> 0:08:32.920000
29-003-006.mp4,29-003.mp4,29.mp4,Yeah.,0:08:32.920000 --> 0:08:33.920000
29-003-007.mp4,29-003.mp4,29.mp4,"That's like, I thought that was big.",0:08:33.920000 --> 0:08:40.920000
29-003-008.mp4,29-003.mp4,29.mp4,I'm laughing and fucking packed with that.,0:08:40.920000 --> 0:08:45.920000
29-004-001.mp4,29-004.mp4,29.mp4,He's really blowing up on the music scene.,0:10:25.919000 --> 0:10:29.919000
29-004-002.mp4,29-004.mp4,29.mp4,What's the leading cause of pedophilia?,0:10:29.919000 --> 0:10:31.919000
29-004-003.mp4,29-004.mp4,29.mp4,Rory.,0:10:31.919000 --> 0:10:32.919000
29-004-004.mp4,29-004.mp4,29.mp4,Sexy kids.,0:10:32.919000 --> 0:10:34.919000
29-004-005.mp4,29-004.mp4,29.mp4,Rory.,0:10:40.919000 --> 0:10:42.919000
29-004-006.mp4,29-004.mp4,29.mp4,People are getting confused.,0:10:42.919000 --> 0:10:46.919000
29-004-007.mp4,29-004.mp4,29.mp4,These goddamn sexy kids.,0:10:46.919000 --> 0:10:51.919000
29-004-008.mp4,29-004.mp4,29.mp4,"Oh, my God.",0:10:51.919000 --> 0:10:55.919000
29-005-001.mp4,29-005.mp4,29.mp4,I got to go backstage.,0:13:27.919000 --> 0:13:29.919000
29-005-002.mp4,29-005.mp4,29.mp4,And he's a really cool guy.,0:13:29.919000 --> 0:13:31.919000
29-005-003.mp4,29-005.mp4,29.mp4,He actually gave me a jumper that he made himself.,0:13:31.919000 --> 0:13:34.919000
29-006-001.mp4,29-006.mp4,29.mp4,"And he says, oh babe, let's put the conflict back in the pack-in.",0:15:37.919000 --> 0:15:41.919000
29-006-002.mp4,29-006.mp4,29.mp4,That's a bad joke.,0:15:41.919000 --> 0:15:45.919000
29-006-003.mp4,29-006.mp4,29.mp4,That's a bad joke.,0:15:45.919000 --> 0:15:47.919000
29-006-004.mp4,29-006.mp4,29.mp4,"Oh, okay, that was good.",0:15:47.919000 --> 0:15:51.919000
29-007-001.mp4,29-007.mp4,29.mp4,what do you call a dinosaur that crashes a bus?,0:18:36.920000 --> 0:18:41.920000
29-007-002.mp4,29-007.mp4,29.mp4,What?,0:18:41.920000 --> 0:18:43.920000
29-007-003.mp4,29-007.mp4,29.mp4,Tyranosaurus Rex.,0:18:43.920000 --> 0:18:47.920000
29-007-004.mp4,29-007.mp4,29.mp4,Okay.,0:18:47.920000 --> 0:18:51.920000
29-007-005.mp4,29-007.mp4,29.mp4,This is funny.,0:18:51.920000 --> 0:18:55.920000
30-001-001.mp4,30-001.mp4,30.mp4,Have you heard of the new Russian movie streaming service?,0:01:01.199000 --> 0:01:05.200000
30-001-002.mp4,30-001.mp4,30.mp4,I have not.,0:01:05.200000 --> 0:01:06.200000
30-001-003.mp4,30-001.mp4,30.mp4,Nyetflix.,0:01:06.200000 --> 0:01:08.200000
30-002-001.mp4,30-002.mp4,30.mp4,"So technically, Mary had a little Lamb.",0:02:17.199000 --> 0:02:21.199000
30-002-002.mp4,30-002.mp4,30.mp4,That was really good.,0:02:21.199000 --> 0:02:23.199000
30-003-001.mp4,30-003.mp4,30.mp4,"I love an accent, I love it.",0:03:19.199000 --> 0:03:21.199000
30-003-002.mp4,30-003.mp4,30.mp4,That one...,0:03:23.199000 --> 0:03:25.199000
30-003-003.mp4,30-003.mp4,30.mp4,I have been that a little bit before I was like this.,0:03:25.199000 --> 0:03:27.199000
30-003-004.mp4,30-003.mp4,30.mp4,"Yeah, tell me the punch, though.",0:03:27.199000 --> 0:03:29.199000
30-003-005.mp4,30-003.mp4,30.mp4,"Um, can you chew awa?",0:03:29.199000 --> 0:03:31.199000
30-003-006.mp4,30-003.mp4,30.mp4,"Oh, cute.",0:03:31.199000 --> 0:03:33.199000
30-004-001.mp4,30-004.mp4,30.mp4,"Oh, cute.",0:03:31.199000 --> 0:03:33.199000
30-004-002.mp4,30-004.mp4,30.mp4,Is that real?,0:03:33.199000 --> 0:03:35.199000
30-005-001.mp4,30-005.mp4,30.mp4,The sound they make when you're nailing him.,0:04:15.199000 --> 0:04:17.199000
30-005-002.mp4,30-005.mp4,30.mp4,"Oh, my God.",0:04:17.199000 --> 0:04:19.199000
30-006-001.mp4,30-006.mp4,30.mp4,He is deletus.,0:04:49.199000 --> 0:04:51.199000
30-006-002.mp4,30-006.mp4,30.mp4,Beed...,0:04:53.199000 --> 0:04:55.199000
30-006-003.mp4,30-006.mp4,30.mp4,Beedeth deletus.,0:04:55.199000 --> 0:04:57.199000
30-006-004.mp4,30-006.mp4,30.mp4,That's good.,0:04:57.199000 --> 0:04:59.199000
30-007-001.mp4,30-007.mp4,30.mp4,That's good.,0:04:57.199000 --> 0:04:59.199000
30-007-002.mp4,30-007.mp4,30.mp4,I like that.,0:04:59.199000 --> 0:05:01.199000
30-008-001.mp4,30-008.mp4,30.mp4,Because he always punches people in the faith.,0:06:03.199000 --> 0:06:07.199000
30-008-002.mp4,30-008.mp4,30.mp4,In the face.,0:06:11.199000 --> 0:06:13.199000
30-008-003.mp4,30-008.mp4,30.mp4,Ah.,0:06:13.199000 --> 0:06:15.199000
30-008-004.mp4,30-008.mp4,30.mp4,I like you.,0:06:15.199000 --> 0:06:17.199000
30-009-001.mp4,30-009.mp4,30.mp4,Beedeth deletus.,0:04:55.199000 --> 0:04:57.199000
30-009-002.mp4,30-009.mp4,30.mp4,That's good.,0:04:57.199000 --> 0:04:59.199000
30-010-001.mp4,30-010.mp4,30.mp4,That's good.,0:04:57.199000 --> 0:04:59.199000
30-010-002.mp4,30-010.mp4,30.mp4,I like that.,0:04:59.199000 --> 0:05:01.199000
30-011-001.mp4,30-011.mp4,30.mp4,Beedeth deletus.,0:05:01.199000 --> 0:05:03.199000
30-011-002.mp4,30-011.mp4,30.mp4,I like this one.,0:05:03.199000 --> 0:05:05.199000
30-012-001.mp4,30-012.mp4,30.mp4,What?,0:07:11.199000 --> 0:07:13.199000
30-012-002.mp4,30-012.mp4,30.mp4,A fruit roll up.,0:07:13.199000 --> 0:07:15.199000
30-013-001.mp4,30-013.mp4,30.mp4,A fruit roll up.,0:07:13.199000 --> 0:07:15.199000
30-013-002.mp4,30-013.mp4,30.mp4,Oh my god.,0:07:17.199000 --> 0:07:19.199000
30-014-001.mp4,30-014.mp4,30.mp4,Oh my god.,0:07:17.199000 --> 0:07:19.199000
30-014-002.mp4,30-014.mp4,30.mp4,Oh my god.,0:07:19.199000 --> 0:07:21.199000
30-015-001.mp4,30-015.mp4,30.mp4,It's right up my alley.,0:08:07.199000 --> 0:08:09.199000
30-015-002.mp4,30-015.mp4,30.mp4,I wrote that either.,0:08:13.199000 --> 0:08:17.199000
30-015-003.mp4,30-015.mp4,30.mp4,I'm sorry.,0:08:19.199000 --> 0:08:21.199000
30-015-004.mp4,30-015.mp4,30.mp4,I'm a little right up my alley.,0:08:23.199000 --> 0:08:25.199000
30-015-005.mp4,30-015.mp4,30.mp4,Yeah.,0:08:25.199000 --> 0:08:27.199000
30-015-006.mp4,30-015.mp4,30.mp4,I like to wear you said you like that.,0:08:27.199000 --> 0:08:29.199000
30-015-007.mp4,30-015.mp4,30.mp4,You laugh.,0:08:31.199000 --> 0:08:33.200000
30-016-001.mp4,30-016.mp4,30.mp4,I know.,0:09:11.200000 --> 0:09:13.200000
30-016-002.mp4,30-016.mp4,30.mp4,Yeah.,0:09:15.200000 --> 0:09:17.200000
30-017-001.mp4,30-017.mp4,30.mp4,To beat the crowd?,0:09:21.200000 --> 0:09:23.200000
30-017-002.mp4,30-017.mp4,30.mp4,Yeah.,0:09:25.200000 --> 0:09:27.200000
30-018-001.mp4,30-018.mp4,30.mp4,That was good.,0:09:55.200000 --> 0:09:57.200000
30-019-001.mp4,30-019.mp4,30.mp4,I haven't known.,0:10:11.200000 --> 0:10:13.200000
30-019-002.mp4,30-019.mp4,30.mp4,Covid-9-11.,0:10:13.200000 --> 0:10:15.200000
30-019-003.mp4,30-019.mp4,30.mp4,Oh my god.,0:10:15.200000 --> 0:10:17.200000
30-020-001.mp4,30-020.mp4,30.mp4,That was a good joke.,0:11:27.200000 --> 0:11:29.200000
30-020-002.mp4,30-020.mp4,30.mp4,I love.,0:11:29.200000 --> 0:11:31.200000
30-021-001.mp4,30-021.mp4,30.mp4,That was a good joke.,0:11:27.200000 --> 0:11:29.200000
30-021-002.mp4,30-021.mp4,30.mp4,I love.,0:11:29.200000 --> 0:11:31.200000
30-022-001.mp4,30-022.mp4,30.mp4,That's funny. That's good.,0:13:42.200000 --> 0:13:44.200000
30-022-002.mp4,30-022.mp4,30.mp4,Do do do do do do do do do.,0:13:44.200000 --> 0:13:46.200000
30-023-001.mp4,30-023.mp4,30.mp4,They were polyphonic.,0:13:39.200000 --> 0:13:40.200000
30-023-002.mp4,30-023.mp4,30.mp4,That's funny. That's good.,0:13:42.200000 --> 0:13:44.200000
30-024-001.mp4,30-024.mp4,30.mp4,What did the cops say when they shot a ginger person?,0:14:32.200000 --> 0:14:39.200000
30-024-002.mp4,30-024.mp4,30.mp4,What?,0:14:39.200000 --> 0:14:40.200000
30-024-003.mp4,30-024.mp4,30.mp4,I guess orange is the new black.,0:14:40.200000 --> 0:14:42.200000
30-025-001.mp4,30-025.mp4,30.mp4,I guess orange is the new black.,0:14:40.200000 --> 0:14:42.200000
30-025-002.mp4,30-025.mp4,30.mp4,That's great. That's good.,0:14:46.200000 --> 0:14:51.200000
31-001-001.mp4,31-001.mp4,31.mp4,Oh!,0:00:24 --> 0:00:25
31-001-002.mp4,31-001.mp4,31.mp4,He was there!,0:00:25 --> 0:00:27
31-002-001.mp4,31-002.mp4,31.mp4,"You look like two shops in here, my god.",0:03:13 --> 0:03:15
31-002-002.mp4,31-002.mp4,31.mp4,It's so funny.,0:03:15 --> 0:03:16
31-003-001.mp4,31-003.mp4,31.mp4,"You look like two shops in here, my god.",0:03:13 --> 0:03:15
31-003-002.mp4,31-003.mp4,31.mp4,It's so funny.,0:03:15 --> 0:03:16
31-004-001.mp4,31-004.mp4,31.mp4,"I think they got confused when I said, I want to watch.",0:03:30 --> 0:03:34
31-004-002.mp4,31-004.mp4,31.mp4,That's pretty good.,0:03:37 --> 0:03:38
31-005-001.mp4,31-005.mp4,31.mp4,That's pretty good.,0:03:37 --> 0:03:38
31-005-002.mp4,31-005.mp4,31.mp4,It's really good.,0:03:38 --> 0:03:39
31-006-001.mp4,31-006.mp4,31.mp4,It's really good.,0:03:38 --> 0:03:39
31-006-002.mp4,31-006.mp4,31.mp4,I love it.,0:03:39 --> 0:03:40
31-007-001.mp4,31-007.mp4,31.mp4,Pick a asshole.,0:04:22 --> 0:04:24
31-007-002.mp4,31-007.mp4,31.mp4,That's good. That's a good one.,0:04:28 --> 0:04:31
31-008-001.mp4,31-008.mp4,31.mp4,What happened?,0:04:31 --> 0:04:33
31-008-002.mp4,31-008.mp4,31.mp4,"Oh, it's funny.",0:04:33 --> 0:04:35
31-009-001.mp4,31-009.mp4,31.mp4,What?,0:04:21 --> 0:04:22
31-009-002.mp4,31-009.mp4,31.mp4,Pick a asshole.,0:04:22 --> 0:04:24
31-009-003.mp4,31-009.mp4,31.mp4,That's good. That's a good one.,0:04:28 --> 0:04:31
31-010-001.mp4,31-010.mp4,31.mp4,That's good. That's a good one.,0:04:28 --> 0:04:31
31-010-002.mp4,31-010.mp4,31.mp4,What happened?,0:04:31 --> 0:04:33
31-010-003.mp4,31-010.mp4,31.mp4,"Oh, it's funny.",0:04:33 --> 0:04:35
31-011-001.mp4,31-011.mp4,31.mp4,Never been laid on.,0:06:02 --> 0:06:04
31-011-002.mp4,31-011.mp4,31.mp4,That's pretty good.,0:06:06 --> 0:06:07
31-012-001.mp4,31-012.mp4,31.mp4,Boo-bees.,0:07:17.039000 --> 0:07:18.039000
31-012-002.mp4,31-012.mp4,31.mp4,That's funny.,0:07:18.039000 --> 0:07:20.039000
31-013-001.mp4,31-013.mp4,31.mp4,Boo-bees.,0:07:11.039000 --> 0:07:13.039000
31-013-002.mp4,31-013.mp4,31.mp4,There you are.,0:07:13.039000 --> 0:07:15.039000
31-013-003.mp4,31-013.mp4,31.mp4,That sounds like cheese.,0:07:15.039000 --> 0:07:17.039000
31-013-004.mp4,31-013.mp4,31.mp4,Boo-bees.,0:07:17.039000 --> 0:07:18.039000
31-013-005.mp4,31-013.mp4,31.mp4,That's funny.,0:07:18.039000 --> 0:07:20.039000
31-014-001.mp4,31-014.mp4,31.mp4,A wet nose.,0:07:48.040000 --> 0:07:50.040000
31-014-002.mp4,31-014.mp4,31.mp4,That's pretty funny.,0:07:50.040000 --> 0:07:54.040000
31-015-001.mp4,31-015.mp4,31.mp4,That's pretty funny.,0:07:50.040000 --> 0:07:54.040000
31-015-002.mp4,31-015.mp4,31.mp4,That's great.,0:07:54.040000 --> 0:07:57.040000
31-016-001.mp4,31-016.mp4,31.mp4,That's great.,0:07:54.040000 --> 0:07:57.040000
31-016-002.mp4,31-016.mp4,31.mp4,This is so much fun.,0:07:57.040000 --> 0:07:58.040000
31-017-001.mp4,31-017.mp4,31.mp4,This is so much fun.,0:07:57.040000 --> 0:07:58.040000
31-017-002.mp4,31-017.mp4,31.mp4,"Yeah, I really enjoy this.",0:07:58.040000 --> 0:07:59.040000
31-018-001.mp4,31-018.mp4,31.mp4,A wet nose.,0:07:48.040000 --> 0:07:50.040000
31-018-002.mp4,31-018.mp4,31.mp4,That's pretty funny.,0:07:50.040000 --> 0:07:54.040000
31-018-003.mp4,31-018.mp4,31.mp4,That's great.,0:07:54.040000 --> 0:07:57.040000
31-019-001.mp4,31-019.mp4,31.mp4,Because Mad Cow Disease was already taken.,0:10:24.679000 --> 0:10:27.679000
31-019-002.mp4,31-019.mp4,31.mp4,Uh huh.,0:10:27.679000 --> 0:10:28.679000
31-019-003.mp4,31-019.mp4,31.mp4,"Well, that's the...",0:10:28.679000 --> 0:10:29.679000
31-019-004.mp4,31-019.mp4,31.mp4,"That's the uh, yeah.",0:10:29.679000 --> 0:10:31.439000
31-020-001.mp4,31-020.mp4,31.mp4,"Because once he put in, he doesn't pull out.",0:10:36.759000 --> 0:10:39.599000
31-020-002.mp4,31-020.mp4,31.mp4,Topical.,0:10:40.599000 --> 0:10:41.599000
31-021-001.mp4,31-021.mp4,31.mp4,Kick his sister in the jaw.,0:10:49.120000 --> 0:10:50.519000
31-021-002.mp4,31-021.mp4,31.mp4,"Oh, my God.",0:10:51.159000 --> 0:10:52.759000
31-022-001.mp4,31-022.mp4,31.mp4,"He was saying, selling snow white.",0:11:00.599000 --> 0:11:02.599000
31-022-002.mp4,31-022.mp4,31.mp4,Not bad.,0:11:08.120000 --> 0:11:08.919000
31-023-001.mp4,31-023.mp4,31.mp4,"He was saying, selling snow white.",0:11:00.599000 --> 0:11:02.599000
31-023-002.mp4,31-023.mp4,31.mp4,Not bad.,0:11:08.120000 --> 0:11:08.919000
31-023-003.mp4,31-023.mp4,31.mp4,I really like that one.,0:11:08.919000 --> 0:11:10.279000
31-024-001.mp4,31-024.mp4,31.mp4,"So I replied, boobs.",0:11:29.199000 --> 0:11:31.079000
31-024-002.mp4,31-024.mp4,31.mp4,"My pun client was funny, huh?",0:11:32.599000 --> 0:11:34.199000
31-025-001.mp4,31-025.mp4,31.mp4,"So I replied, boobs.",0:11:29.199000 --> 0:11:31.079000
31-025-002.mp4,31-025.mp4,31.mp4,"My pun client was funny, huh?",0:11:32.599000 --> 0:11:34.199000
31-026-001.mp4,31-026.mp4,31.mp4,The wheelchair.,0:11:50.079000 --> 0:11:51.079000
31-026-002.mp4,31-026.mp4,31.mp4,"Yeah, nice. All right, look at that one out.",0:11:52.199000 --> 0:11:53.799000
31-027-001.mp4,31-027.mp4,31.mp4,South.,0:12:15.599000 --> 0:12:16.599000
31-027-002.mp4,31-027.mp4,31.mp4,A PDF file.,0:12:20 --> 0:12:21.279000
31-027-003.mp4,31-027.mp4,31.mp4,Is that...,0:12:21.720000 --> 0:12:23.559000
31-027-004.mp4,31-027.mp4,31.mp4,I'm sorry.,0:12:28.639000 --> 0:12:29.639000
31-027-005.mp4,31-027.mp4,31.mp4,Bit slavicular?,0:12:32.639000 --> 0:12:33.799000
31-027-006.mp4,31-027.mp4,31.mp4,You are? You are?,0:12:34.799000 --> 0:12:35.799000
31-027-007.mp4,31-027.mp4,31.mp4,I did laugh.,0:12:35.799000 --> 0:12:36.799000
31-028-001.mp4,31-028.mp4,31.mp4,I did laugh.,0:12:35.799000 --> 0:12:36.799000
31-028-002.mp4,31-028.mp4,31.mp4,I'm not a pervert.,0:12:36.799000 --> 0:12:37.799000
31-029-001.mp4,31-029.mp4,31.mp4,He's the only one without a boughner.,0:13:32.279000 --> 0:13:34.279000
31-029-002.mp4,31-029.mp4,31.mp4,It's not that hard.,0:13:34.279000 --> 0:13:36.279000
31-029-003.mp4,31-029.mp4,31.mp4,Let's close.,0:13:36.279000 --> 0:13:38.279000
31-029-004.mp4,31-029.mp4,31.mp4,All right.,0:13:38.279000 --> 0:13:39.279000
31-029-005.mp4,31-029.mp4,31.mp4,Let's do the barb-sauce.,0:13:39.279000 --> 0:13:40.279000
31-029-006.mp4,31-029.mp4,31.mp4,"Yeah, yeah, please.",0:13:40.279000 --> 0:13:41.279000
31-029-007.mp4,31-029.mp4,31.mp4,Let's do the barb-sauce.,0:13:41.279000 --> 0:13:42.279000
31-029-008.mp4,31-029.mp4,31.mp4,Yeah.,0:13:42.279000 --> 0:13:43.279000
31-029-009.mp4,31-029.mp4,31.mp4,I'm sorry.,0:13:43.279000 --> 0:13:44.279000
31-029-010.mp4,31-029.mp4,31.mp4,"All right, all right.",0:13:44.279000 --> 0:13:46.279000
31-029-011.mp4,31-029.mp4,31.mp4,I'm sorry.,0:13:46.279000 --> 0:13:47.279000
31-029-012.mp4,31-029.mp4,31.mp4,I'm really sorry.,0:13:47.279000 --> 0:13:48.279000
31-029-013.mp4,31-029.mp4,31.mp4,"Oh, some of these are in fact.",0:13:49.279000 --> 0:13:51.279000
31-029-014.mp4,31-029.mp4,31.mp4,"No, you got ten, you got ten.",0:13:51.279000 --> 0:13:52.279000
31-029-015.mp4,31-029.mp4,31.mp4,"No, because I...",0:13:52.279000 --> 0:13:53.279000
31-029-016.mp4,31-029.mp4,31.mp4,"No, no, no, no, no, no.",0:13:53.279000 --> 0:13:55.279000
31-029-017.mp4,31-029.mp4,31.mp4,"No, no, no, no.",0:13:55.279000 --> 0:13:56.279000
31-029-018.mp4,31-029.mp4,31.mp4,Three more left.,0:13:56.279000 --> 0:13:57.279000
31-029-019.mp4,31-029.mp4,31.mp4,Please go.,0:13:57.279000 --> 0:13:58.279000
31-029-020.mp4,31-029.mp4,31.mp4,"Okay, um...",0:13:58.279000 --> 0:13:59.279000
31-029-021.mp4,31-029.mp4,31.mp4,Hold on.,0:13:59.279000 --> 0:14:00.279000
31-029-022.mp4,31-029.mp4,31.mp4,Bleh.,0:14:00.279000 --> 0:14:01.279000
31-029-023.mp4,31-029.mp4,31.mp4,Bleh.,0:14:01.279000 --> 0:14:02.279000
31-029-024.mp4,31-029.mp4,31.mp4,I'm not joking.,0:14:02.279000 --> 0:14:04.279000
31-029-025.mp4,31-029.mp4,31.mp4,That's a laugh.,0:14:04.279000 --> 0:14:05.279000
31-030-001.mp4,31-030.mp4,31.mp4,I love you together.,0:14:21.279000 --> 0:14:22.279000
31-030-002.mp4,31-030.mp4,31.mp4,Let's have it together.,0:14:22.279000 --> 0:14:23.279000
31-030-003.mp4,31-030.mp4,31.mp4,Cheers.,0:14:23.279000 --> 0:14:24.279000
31-031-001.mp4,31-031.mp4,31.mp4,"Yeah, this is great.",0:16:03.279000 --> 0:16:04.279000
31-031-002.mp4,31-031.mp4,31.mp4,It's great content.,0:16:04.279000 --> 0:16:05.279000
31-032-001.mp4,31-032.mp4,31.mp4,"Yeah, this is great.",0:16:03.279000 --> 0:16:04.279000
31-033-001.mp4,31-033.mp4,31.mp4,Two bees in a bottle.,0:16:12.279000 --> 0:16:15.279000
31-033-002.mp4,31-033.mp4,31.mp4,That's funny.,0:16:15.279000 --> 0:16:18.279000
31-034-001.mp4,31-034.mp4,31.mp4,What do you call a woman herfuses to give head?,0:16:36.279000 --> 0:16:39.279000
31-034-002.mp4,31-034.mp4,31.mp4,What?,0:16:39.279000 --> 0:16:40.279000
31-034-003.mp4,31-034.mp4,31.mp4,An oba.,0:16:40.279000 --> 0:16:42.279000
31-034-004.mp4,31-034.mp4,31.mp4,Hahaha.,0:16:42.279000 --> 0:16:44.279000
31-035-001.mp4,31-035.mp4,31.mp4,"I'm the only brown comedian on this fucking show, okay?",0:17:04.279000 --> 0:17:07.759000
31-035-002.mp4,31-035.mp4,31.mp4,"Oh my god, I'm so good.",0:17:11.759000 --> 0:17:13.759000
31-036-001.mp4,31-036.mp4,31.mp4,An oba.,0:16:40.279000 --> 0:16:42.279000
31-036-002.mp4,31-036.mp4,31.mp4,Hahaha.,0:16:42.279000 --> 0:16:44.279000
32-001-001.mp4,32-001.mp4,32.mp4,That's a really good one.,0:00:17.879000 --> 0:00:19.879000
32-001-002.mp4,32-001.mp4,32.mp4,Hello!,0:00:19.879000 --> 0:00:20.879000
32-001-003.mp4,32-001.mp4,32.mp4,Oh!,0:00:20.879000 --> 0:00:21.879000
32-001-004.mp4,32-001.mp4,32.mp4,That's too funny.,0:00:21.879000 --> 0:00:23.400000
32-002-001.mp4,32-002.mp4,32.mp4,Because a good flush beat a full house every time.,0:00:54.359000 --> 0:00:57.359000
32-002-002.mp4,32-002.mp4,32.mp4,"Oh, yeah.",0:00:58.359000 --> 0:01:00.359000
32-002-003.mp4,32-002.mp4,32.mp4,Oh!,0:01:00.359000 --> 0:01:01.359000
32-003-001.mp4,32-003.mp4,32.mp4,"A bunch of fucking vegetables, man.",0:01:53.359000 --> 0:01:55.359000
32-003-002.mp4,32-003.mp4,32.mp4,Oh!,0:01:55.359000 --> 0:01:56.359000
32-004-001.mp4,32-004.mp4,32.mp4,"A bunch of fucking vegetables, man.",0:01:53.359000 --> 0:01:55.359000
32-004-002.mp4,32-004.mp4,32.mp4,Oh!,0:01:55.359000 --> 0:01:56.359000
32-005-001.mp4,32-005.mp4,32.mp4,That's a great joke.,0:03:26.360000 --> 0:03:28.360000
32-005-002.mp4,32-005.mp4,32.mp4,That's a great joke.,0:03:28.360000 --> 0:03:30.360000
32-006-001.mp4,32-006.mp4,32.mp4,And get 20% off plus free international shipping when you use the promo code Yeah Mad.,0:04:59.360000 --> 0:05:04.360000
32-006-002.mp4,32-006.mp4,32.mp4,Wow!,0:05:04.360000 --> 0:05:05.360000
32-007-001.mp4,32-007.mp4,32.mp4,A crib.,0:05:42.360000 --> 0:05:45.360000
32-007-002.mp4,32-007.mp4,32.mp4,Good.,0:05:45.360000 --> 0:05:49.360000
32-008-001.mp4,32-008.mp4,32.mp4,Leave a plunger in a toilet.,0:05:57.360000 --> 0:06:00.360000
32-008-002.mp4,32-008.mp4,32.mp4,"Oh, my God.",0:06:00.360000 --> 0:06:03.360000
32-009-001.mp4,32-009.mp4,32.mp4,High five.,0:06:49.360000 --> 0:06:51.360000
32-009-002.mp4,32-009.mp4,32.mp4,That's good.,0:06:52.360000 --> 0:06:54.360000
32-010-001.mp4,32-010.mp4,32.mp4,Spear parts.,0:07:45.360000 --> 0:07:47.360000
32-010-002.mp4,32-010.mp4,32.mp4,Oh!,0:07:50.360000 --> 0:07:51.360000
32-011-001.mp4,32-011.mp4,32.mp4,Spear parts.,0:07:45.360000 --> 0:07:47.360000
32-011-002.mp4,32-011.mp4,32.mp4,Oh!,0:07:50.360000 --> 0:07:51.360000
32-011-003.mp4,32-011.mp4,32.mp4,Oh!,0:07:54.360000 --> 0:07:55.360000
32-012-001.mp4,32-012.mp4,32.mp4,What time does an ISIS member go to bed?,0:08:37.360000 --> 0:08:39.360000
32-012-002.mp4,32-012.mp4,32.mp4,Usually crashes around to 9-11.,0:08:40.360000 --> 0:08:42.360000
32-013-001.mp4,32-013.mp4,32.mp4,What do you call a disabled supermodel?,0:09:30.360000 --> 0:09:33.360000
32-013-002.mp4,32-013.mp4,32.mp4,Hot Wheels.,0:09:35.360000 --> 0:09:36.360000
32-014-001.mp4,32-014.mp4,32.mp4,Hot Wheels.,0:09:35.360000 --> 0:09:36.360000
32-014-002.mp4,32-014.mp4,32.mp4,Ha-ha-ha.,0:09:38.360000 --> 0:09:39.360000
32-015-001.mp4,32-015.mp4,32.mp4,That's a great joke.,0:10:25.360000 --> 0:10:27.360000
32-015-002.mp4,32-015.mp4,32.mp4,That's a good joke.,0:10:27.360000 --> 0:10:28.360000
32-015-003.mp4,32-015.mp4,32.mp4,That's a great joke.,0:10:28.360000 --> 0:10:29.360000
32-015-004.mp4,32-015.mp4,32.mp4,That's a good joke.,0:10:29.360000 --> 0:10:31.360000
32-015-005.mp4,32-015.mp4,32.mp4,I thought it was great. You said fart.,0:10:34.360000 --> 0:10:37.879000
32-016-001.mp4,32-016.mp4,32.mp4,He got it.,0:11:16.360000 --> 0:11:18.360000
32-016-002.mp4,32-016.mp4,32.mp4,He got it.,0:11:18.360000 --> 0:11:21.360000
32-017-001.mp4,32-017.mp4,32.mp4,"Oh, I got one.",0:12:38.360000 --> 0:12:40.360000
32-017-002.mp4,32-017.mp4,32.mp4,"Oh, I got one.",0:12:40.360000 --> 0:12:42.360000
32-018-001.mp4,32-018.mp4,32.mp4,I did it!,0:15:56.360000 --> 0:15:57.360000
32-018-002.mp4,32-018.mp4,32.mp4,I did it!,0:15:57.360000 --> 0:15:58.360000
32-019-001.mp4,32-019.mp4,32.mp4,I did it!,0:15:56.360000 --> 0:15:57.360000
32-019-002.mp4,32-019.mp4,32.mp4,I did it!,0:15:57.360000 --> 0:15:58.360000
32-019-003.mp4,32-019.mp4,32.mp4,I did it!,0:15:58.360000 --> 0:16:00.360000
33-001-001.mp4,33-001.mp4,33.mp4,They should be called sausage steels.,0:01:08 --> 0:01:10
33-001-002.mp4,33-001.mp4,33.mp4,That's that dumb.,0:01:14 --> 0:01:15
33-001-003.mp4,33-001.mp4,33.mp4,I love it.,0:01:15 --> 0:01:16
33-002-001.mp4,33-002.mp4,33.mp4,That's that dumb.,0:01:14 --> 0:01:15
33-002-002.mp4,33-002.mp4,33.mp4,I love it.,0:01:15 --> 0:01:16
33-003-001.mp4,33-003.mp4,33.mp4,That's the joke.,0:02:58 --> 0:03:00
33-003-002.mp4,33-003.mp4,33.mp4,That's the joke.,0:03:00 --> 0:03:01
33-003-003.mp4,33-003.mp4,33.mp4,That was unreal.,0:03:01 --> 0:03:02
33-003-004.mp4,33-003.mp4,33.mp4,Yeah.,0:03:02 --> 0:03:03
33-003-005.mp4,33-003.mp4,33.mp4,Yay.,0:03:03 --> 0:03:04
33-004-001.mp4,33-004.mp4,33.mp4,That's the joke.,0:03:00 --> 0:03:01
33-004-002.mp4,33-004.mp4,33.mp4,That was unreal.,0:03:01 --> 0:03:02
33-004-003.mp4,33-004.mp4,33.mp4,Yeah.,0:03:02 --> 0:03:03
33-004-004.mp4,33-004.mp4,33.mp4,Yay.,0:03:03 --> 0:03:04
33-005-001.mp4,33-005.mp4,33.mp4,Thanks.,0:02:34 --> 0:02:35
